date,outdoor_temperature,outdoor_humidity,indoor_temperature,indoor_humidity
2021-12-09 02:00:00,5,50.7,27.548,36.112
2021-12-09 03:00:00,0,62.82,27.548,36.112
2021-12-09 04:00:00,2,54.98,27.548,36.112
2021-12-09 05:00:00,1,65.76,27.548,36.112
2021-12-09 06:00:00,2,50.71,27.569,34.048
2021-12-09 07:00:00,3,66.27,27.569,31.985
2021-12-09 08:00:00,-1,58.94,26.31,31.985
2021-12-09 09:00:00,-4,48.66,26.31,31.985
2021-12-09 10:00:00,-1,66.62,26.31,31.985
2021-12-09 11:00:00,-3,52.6,26.31,31.985
2021-12-09 12:00:00,3,67.35,26.001,31.985
2021-12-09 13:00:00,-1,69.22,26.001,31.985
2021-12-09 14:00:00,-4,45.8,26.001,31.985
2021-12-09 15:00:00,-4,47.66,26.001,31.985
2021-12-09 16:00:00,-8,49.4,26.001,31.985
2021-12-09 17:00:00,-4,61.77,26.001,31.985
2021-12-09 18:00:00,-12,67.55,26.001,31.985
2021-12-09 19:00:00,-8,55.62,26.001,31.985
2021-12-09 20:00:00,-5,46.36,26.001,31.985
2021-12-09 21:00:00,-2,49.18,26.001,31.985
2021-12-09 22:00:00,-3,49.52,26.001,31.985
2021-12-09 23:00:00,-4,63.71,26.001,31.985
2021-12-10 00:00:00,10,56.94,26.001,31.985
2021-12-10 01:00:00,10,48.44,26.001,31.985
2021-12-10 02:00:00,11,68.44,26.001,31.985
2021-12-10 03:00:00,6,57.84,26.001,31.985
2021-12-10 04:00:00,8,48.85,26.001,31.985
2021-12-10 05:00:00,7,50.99,26.001,33.017
2021-12-10 06:00:00,8,44.95,26.001,41.271
2021-12-10 07:00:00,9,62.06,26.001,41.271
2021-12-10 08:00:00,5,47.06,26.001,41.271
2021-12-10 09:00:00,2,65.93,26.001,41.271
2021-12-10 10:00:00,5,52.95,26.001,41.271
2021-12-10 11:00:00,3,46.08,26.001,41.271
2021-12-10 12:00:00,9,66.59,26.001,41.271
2021-12-10 13:00:00,5,45.84,26.001,41.271
2021-12-10 14:00:00,2,45.96,26.001,41.271
2021-12-10 15:00:00,2,64.25,26.001,41.271
2021-12-10 16:00:00,-2,69.28,26.001,41.271
2021-12-10 17:00:00,2,45.54,26.001,41.271
2021-12-10 18:00:00,-6,44.39,26.001,41.271
2021-12-10 19:00:00,-2,69.3,26.001,41.271
2021-12-10 20:00:00,1,47.12,26.001,41.271
2021-12-10 21:00:00,4,56.69,26.001,41.271
2021-12-10 22:00:00,3,55.47,26.001,41.271
2021-12-10 23:00:00,2,67.16,26.001,41.271
2021-12-11 00:00:00,10,49.86,26.001,41.271
2021-12-11 01:00:00,10,67.18,26.001,41.271
2021-12-11 02:00:00,11,66.84,26.001,41.271
2021-12-11 03:00:00,6,45.46,26.001,41.271
2021-12-11 04:00:00,8,45.23,26.001,41.271
2021-12-11 05:00:00,7,64.07,26.001,41.271
2021-12-11 06:00:00,8,51.01,26.001,41.271
2021-12-11 07:00:00,9,60.67,26.001,41.271
2021-12-11 08:00:00,5,69.66,26.001,41.271
2021-12-11 09:00:00,2,58.07,26.001,41.271
2021-12-11 10:00:00,5,62.0,26.001,41.271
2021-12-11 11:00:00,3,63.94,26.001,41.271
2021-12-11 12:00:00,9,44.35,26.001,41.271
2021-12-11 13:00:00,5,63.2,26.001,41.271
2021-12-11 14:00:00,2,57.78,26.001,41.271
2021-12-11 15:00:00,2,68.72,26.001,41.271
2021-12-11 16:00:00,-2,55.52,26.001,41.271
2021-12-11 17:00:00,2,55.92,26.001,41.271
2021-12-11 18:00:00,-6,64.82,26.001,41.271
2021-12-11 19:00:00,-2,61.74,26.001,41.271
2021-12-11 20:00:00,1,61.3,26.001,41.271
2021-12-11 21:00:00,4,63.9,26.001,41.271
2021-12-11 22:00:00,3,47.17,26.001,41.271
2021-12-11 23:00:00,2,56.27,26.001,41.271
2021-12-12 00:00:00,7,47.64,26.001,41.271
2021-12-12 01:00:00,7,51.06,26.001,41.271
2021-12-12 02:00:00,8,68.34,26.001,41.271
2021-12-12 03:00:00,3,57.55,26.001,41.271
2021-12-12 04:00:00,5,67.85,26.001,41.271
2021-12-12 05:00:00,4,66.27,26.001,41.271
2021-12-12 06:00:00,5,45.3,26.001,41.271
2021-12-12 07:00:00,6,68.38,26.001,41.271
2021-12-12 08:00:00,2,59.64,26.001,41.271
2021-12-12 09:00:00,-1,61.0,26.001,41.271
2021-12-12 10:00:00,2,48.99,26.001,41.271
2021-12-12 11:00:00,0,55.53,26.001,41.271
2021-12-12 12:00:00,6,59.22,25.072,41.271
2021-12-12 13:00:00,2,62.62,25.072,41.271
2021-12-12 14:00:00,-1,63.69,25.072,41.271
2021-12-12 15:00:00,-1,63.07,26.001,41.271
2021-12-12 16:00:00,-5,65.5,26.001,41.271
2021-12-12 17:00:00,-1,67.29,26.001,41.271
2021-12-12 18:00:00,-9,60.09,26.001,41.271
2021-12-12 19:00:00,-5,51.8,26.001,41.271
2021-12-12 20:00:00,-2,68.77,26.001,41.271
2021-12-12 21:00:00,1,68.51,26.001,41.271
2021-12-12 22:00:00,0,65.92,26.001,41.271
2021-12-12 23:00:00,-1,54.52,26.001,41.271
